a_hat,b_hat,sigma1_hat,nll,success,case,df
5.0,1.7812692688471239,1e-06,262.1987388692214,True,"a=5, b=0.9, s1=1",
5.0,1.913839325059701,1e-06,265.6540695439436,True,"a=5, b=0.9, s1=1",
5.0,-0.24912211105889662,1e-06,267.8975276883441,True,"a=5, b=0.9, s1=1",
5.0,1.7257328015606723,1e-06,263.09915430330494,True,"a=5, b=0.9, s1=1",
0.986348441889522,1.9454564491227593,4.989320729784744,306.3651627156211,True,"a=1, b=0.9, s1=5",
0.8970119242487168,5.0,4.705058828090155,300.0370210731721,True,"a=1, b=0.9, s1=5",
0.99995255033138,1.71134268570597,4.395720995950326,294.8674591450396,True,"a=1, b=0.9, s1=5",
0.9912835829083735,2.23313950832959,4.5380734178299615,297.7088821210117,True,"a=1, b=0.9, s1=5",
0.9969635844515411,1.0014723141703812,5.133386843201478,309.7357923812191,True,"a=1, b=0.9, s1=5",
1.0039725258055008,1.2793816506845197,4.3916941426175695,294.2678782291705,True,"a=1, b=0.9, s1=5",
0.9562892712268332,3.095378045982568,5.122618996941817,309.34984450087813,True,"a=1, b=0.9, s1=5",
1.0092124572448,0.6480670370783257,5.360709799664789,313.5137222241998,True,"a=1, b=0.9, s1=5",
0.9860134282358943,2.6546246617514475,4.982892769414019,306.3340093799872,True,"a=1, b=0.9, s1=5",
0.9911065354079055,1.1361380341652554,4.567866594608247,297.6947036555731,True,"a=1, b=0.9, s1=5",
0.9937575311739292,1.4818396039680446,4.566214048092155,298.56333690400027,True,"a=1, b=0.9, s1=5",
0.9810703590382238,1.3814246974190996,4.68020277251669,300.47108607551627,True,"a=1, b=0.9, s1=5",
0.9855698239274832,0.7020073123726931,5.176292349612056,309.9645051222129,True,"a=1, b=0.9, s1=5",
1.0107205016314404,0.8493466004152717,4.72136013041838,300.6042616060408,True,"a=1, b=0.9, s1=5",
0.9824221887332352,3.6646389604325105,4.319726243242001,293.73838937324166,True,"a=1, b=0.9, s1=5",
1.025371888297205,0.5389438165069023,4.790717552787737,302.8853584196378,True,"a=1, b=0.9, s1=5",
0.9727970652607844,3.5625154780814423,4.221131579429661,290.6545302111893,True,"a=1, b=0.9, s1=5",
0.9868872715988878,2.2052246100263555,5.502855588144259,315.715004617437,True,"a=1, b=0.9, s1=5",
0.968323063657906,3.1711564909657053,4.917049078709501,304.9067514655771,True,"a=1, b=0.9, s1=5",
0.9923992835080738,1.002837630311267,4.259389181799994,292.55796242103565,True,"a=1, b=0.9, s1=5",
1.009873477343685,0.5540219447552694,4.627102466755988,299.18617314139505,True,"a=1, b=0.9, s1=5",
0.9630233898919448,2.231637946430338,5.15193066076226,309.4963995180525,True,"a=1, b=0.9, s1=5",
0.9941902145307782,1.2046016359945093,4.438614617896028,296.10237259057556,True,"a=1, b=0.9, s1=5",
0.9998622999858074,1.7394167439103483,5.453188356697967,314.34790520354005,True,"a=1, b=0.9, s1=5",
0.9982349386743204,1.936471481048829,5.49115988338398,315.6476118535444,True,"a=1, b=0.9, s1=5",
0.9403866696561596,4.237355697733941,5.103146287215399,309.0542377393809,True,"a=1, b=0.9, s1=5",
0.9103679939958682,1.2125515689688287,5.36578800559924,313.1593008334185,True,"a=1, b=0.9, s1=5",
